latitude,longitude,quarter,year,sum_etage_hors_sol,sum_nombre_logement,nombre_logement_per_population,avg_annee_construction,sum_superficie_terrain,area,area_per_population,population,dwellings,dwellings_per_population,households,households_per_population,averagehouseholdsize,averageage,averagesizeofcensusfamilies,workers,workers_per_population,caserne_count,incendie_count,sum_superficie_batiment,superficie_batiment_per_population,incendie_count_last_100,incendie_count_last_300,alarm_incendie_count_last_100,total_crimes_last_100,vols_count_last_100,mefait_count_last_100,vol_de_vehicule_count_last_100,introduction_count_last_100,infractions_entrainant_count_last_100
45.45,-73.79,3,2017,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,2,112880,190.67567567567568,1,2,2,3,0,0,1,1,0
45.45,-73.79,4,2017,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,2,2,2,4,0,1,0,3,0
45.45,-73.79,1,2018,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,2,4,5,0,1,1,3,0
45.45,-73.79,2,2018,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,2,4,0,0,0,0,0,0
45.45,-73.79,3,2018,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,3,5,0,2,0,0,0
45.45,-73.79,4,2018,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,3,7,0,2,1,0,0
45.45,-73.79,1,2019,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,4,2,0,2,0,0,0
45.45,-73.79,2,2019,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,4,0,0,0,0,0,0
45.45,-73.79,3,2019,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,6,2,0,1,0,1,0
45.45,-73.79,4,2019,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,7,1,0,0,0,1,0
45.45,-73.79,1,2020,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,4,2,0,1,0,1,0
45.45,-73.79,2,2020,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,0,0,2,1,0,1,0,0,0
45.45,-73.79,3,2020,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,1,112880,190.67567567567568,1,1,2,3,0,2,0,0,0
45.45,-73.79,4,2020,734,727,1.2280405405405406,1963.06,288817,0.24916,0.00042087837837837834,592,227,0.38344594594594594,220,0.3716216216216216,2.7,39.2,3,185,0.3125,0,0,112880,190.67567567567568,1,1,2,3,0,0,0,1,0
45.45,-73.78,1,2015,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,2,2,0,0,0,1,0
45.45,-73.78,2,2015,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,3,6,1,2,0,2,0
45.45,-73.78,3,2015,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,1,119177,222.34514925373134,0,0,1,6,1,4,0,1,0
45.45,-73.78,4,2015,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,1,1,1,9,0,3,1,1,0
45.45,-73.78,1,2016,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,1,119177,222.34514925373134,0,1,1,11,0,2,2,3,0
45.45,-73.78,2,2016,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,1,2,6,7,0,2,1,2,0
45.45,-73.78,3,2016,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,1,119177,222.34514925373134,0,1,6,7,1,1,0,4,0
45.45,-73.78,4,2016,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,1,2,4,2,0,0,0,2,0
45.45,-73.78,1,2017,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,1,3,5,0,0,0,4,0
45.45,-73.78,2,2017,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,1,1,1,0,0,0,0,0
45.45,-73.78,3,2017,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,2,3,0,0,1,2,0
45.45,-73.78,4,2017,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,2,3,0,0,0,3,0
45.45,-73.78,1,2018,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,3,3,0,0,0,3,0
45.45,-73.78,2,2018,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,4,3,0,0,0,3,0
45.45,-73.78,3,2018,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,2,5,0,2,0,2,0
45.45,-73.78,4,2018,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,2,4,0,2,0,1,0
45.45,-73.78,1,2019,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,2,119177,222.34514925373134,1,1,3,2,0,0,0,1,0
45.45,-73.78,2,2019,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,2,2,5,12,2,1,3,5,0
45.45,-73.78,3,2019,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,1,119177,222.34514925373134,1,3,5,5,0,2,2,0,0
45.45,-73.78,4,2019,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,1,3,9,5,0,0,0,2,0
45.45,-73.78,1,2020,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,1,7,4,0,0,0,3,0
45.45,-73.78,2,2020,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,1,3,8,0,0,0,5,0
45.45,-73.78,3,2020,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,5,10,0,1,1,5,0
45.45,-73.78,4,2020,1238,1052,1.9626865671641791,1975.27,424938,0.17925,0.00033442164179104474,536,186,0.34701492537313433,183,0.34141791044776121,3,40.5,3.2,205,0.3824626865671642,0,0,119177,222.34514925373134,0,0,0,5,0,0,0,2,1
45.45,-73.77,1,2015,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,0,1,0,0,0,1,0
45.45,-73.77,2,2015,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,1,6,0,4,0,2,0
45.45,-73.77,3,2015,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,2,109640,192.35087719298247,0,0,3,4,0,2,0,2,0
45.45,-73.77,4,2015,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,2,2,2,6,0,0,0,1,0
45.45,-73.77,1,2016,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,2,2,6,0,1,0,2,0
45.45,-73.77,2,2016,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,1,109640,192.35087719298247,1,3,1,5,0,1,0,2,0
45.45,-73.77,3,2016,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,1,1,2,3,0,0,0,2,0
45.45,-73.77,4,2016,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,1,2,4,0,0,1,1,0
45.45,-73.77,1,2017,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,1,1,3,0,0,1,0,0
45.45,-73.77,2,2017,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,0,3,0,1,0,0,0
45.45,-73.77,3,2017,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,1,6,1,1,1,1,0
45.45,-73.77,4,2017,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,4,7,0,1,2,3,0
45.45,-73.77,1,2018,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,1,109640,192.35087719298247,1,1,6,3,0,0,1,2,0
45.45,-73.77,2,2018,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,1,1,2,2,0,0,0,1,0
45.45,-73.77,3,2018,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,1,3,9,0,4,1,1,0
45.45,-73.77,4,2018,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,1,2,9,0,3,1,2,0
45.45,-73.77,1,2019,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,1,4,0,2,0,2,0
45.45,-73.77,2,2019,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,1,2,0,0,0,2,0
45.45,-73.77,3,2019,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,3,2,0,0,0,1,0
45.45,-73.77,4,2019,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,2,2,0,0,1,0,0
45.45,-73.77,1,2020,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,2,1,0,0,0,0,0
45.45,-73.77,2,2020,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,2,3,0,0,0,0,0
45.45,-73.77,3,2020,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,1,2,0,0,0,0,0
45.45,-73.77,4,2020,1008,954,1.6736842105263159,1956.85,508420,0.14457,0.00025363157894736844,570,229,0.40175438596491231,219,0.38421052631578945,2.5,37.8,3.1,170,0.2982456140350877,0,0,109640,192.35087719298247,0,0,1,2,0,0,0,1,0
45.45,-73.76,1,2015,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,0,0,0,0,0,0,0
45.45,-73.76,2,2015,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,0,2,0,1,0,0,0
45.45,-73.76,3,2015,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,2,4,0,2,0,0,0
45.45,-73.76,4,2015,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,3,7,0,2,0,1,0
45.45,-73.76,1,2016,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,2,5,0,1,1,0,0
45.45,-73.76,2,2016,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,1,128343,251.16046966731898,1,1,3,13,0,8,0,0,0
45.45,-73.76,3,2016,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,1,1,2,24,0,18,0,4,0
45.45,-73.76,4,2016,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,1,2,13,0,10,0,2,0
45.45,-73.76,1,2017,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,1,1,2,0,0,1,0,0
45.45,-73.76,2,2017,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,2,2,0,1,1,0,0
45.45,-73.76,3,2017,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,0,2,0,1,0,1,0
45.45,-73.76,4,2017,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,4,6,0,5,0,0,0
45.45,-73.76,1,2018,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,2,8,0,7,1,0,0
45.45,-73.76,2,2018,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,0,6,0,3,1,2,0
45.45,-73.76,3,2018,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,1,2,0,0,1,1,0
45.45,-73.76,4,2018,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,3,8,0,0,1,0,0
45.45,-73.76,1,2019,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,1,2,0,1,1,0,0
45.45,-73.76,2,2019,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,2,5,0,1,1,1,0
45.45,-73.76,3,2019,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,4,5,0,1,0,2,0
45.45,-73.76,4,2019,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,0,4,4,0,0,1,3,0
45.45,-73.76,1,2020,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,1,128343,251.16046966731898,0,0,3,3,0,0,0,3,0
45.45,-73.76,2,2020,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,1,1,1,1,0,0,0,1,0
45.45,-73.76,3,2020,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,1,4,0,0,0,0,0,0
45.45,-73.76,4,2020,629,539,1.0547945205479452,1961.75,421544,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,128343,251.16046966731898,0,1,2,2,0,0,0,1,0
45.45,-73.75,1,2015,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,0,6,0,1,2,0,0
45.45,-73.75,2,2015,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,1,47958,93.851272015655582,0,0,1,31,0,2,19,5,0
45.45,-73.75,3,2015,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,1,1,3,12,1,1,6,3,0
45.45,-73.75,4,2015,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,1,4,25,1,3,7,1,0
45.45,-73.75,1,2016,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,1,2,14,1,1,5,1,0
45.45,-73.75,2,2016,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,3,7,0,1,3,0,0
45.45,-73.75,3,2016,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,4,8,2,1,1,0,0
45.45,-73.75,4,2016,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,3,8,3,0,2,2,0
45.45,-73.75,1,2017,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,2,10,1,1,5,1,0
45.45,-73.75,2,2017,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,1,13,2,3,5,0,0
45.45,-73.75,3,2017,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,2,8,1,1,4,0,0
45.45,-73.75,4,2017,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,1,47958,93.851272015655582,0,0,2,8,0,1,3,1,0
45.45,-73.75,1,2018,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,1,1,3,9,1,3,2,0,0
45.45,-73.75,2,2018,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,1,1,16,0,2,12,0,0
45.45,-73.75,3,2018,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,1,5,16,0,0,13,2,0
45.45,-73.75,4,2018,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,6,6,1,2,3,0,0
45.45,-73.75,1,2019,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,0,5,0,1,2,0,0
45.45,-73.75,2,2019,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,3,11,4,2,1,0,0
45.45,-73.75,3,2019,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,5,6,0,3,2,0,0
45.45,-73.75,4,2019,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,8,9,0,2,6,0,0
